distCode,distName,officeCode,officeName,shopNo,address,longitude,latitude,fpsStatus,fpsType,dateTime
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501024,MANTHENAELLAMMA  BUPALPALLY,79.861231,18.438426,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501025,V SANTOSH KUMAR  BUPALPALLY,79.855616,18.443907,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501026,A RAJENDRA PRASAD  BHUPALPALLY,79.862130,18.442998,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501027,DURGAN KISTASWAMY  JANGAID,79.845315,18.447213,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501028,B SAMMAIAH  NANDIGAMA,80.088735,18.465532,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501029,P SWATHI  BODDALAPALLY,79.825774,18.458155,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501030,P LALITHA  GURRAMPET,79.930180,18.358928,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501031,G JAYA  GURRAMPET,79.931116,18.358996,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501032,A.HEMA NAIK  PEDDAPUR,79.906142,18.381688,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922001,Bhupalpalle,2501033,A. HEMA NAIK  BHAVASINGH PALLE,79.914515,18.377912,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502002,Bollapelli Devendra  CHITYAL,79.674205,18.331811,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502003,Burra Sadaiah  VENKTARAOPALLE,79.676671,18.326480,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502004,Kunduru Vasantha Devi  KAILAPUR,79.670566,18.350022,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502005,CHIRIPELLI RAJAMANI  THIRUMALAPUR,79.694436,18.323923,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502006,Mokirala Vijaya  NAVABPET,79.656650,18.342231,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502007,Velakanti Umadevi  NAVABPET,79.664666,18.350427,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502008,Thangallapelli Purushotham  GIDDEMUTHRAM,79.659365,18.455104,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502009,A.Sadanandam  JOOKAL-I,79.703179,18.309309,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502010,M MANEMMA  JOOKAL-II,79.702590,18.309622,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502011,Madasi Bhadramma  JOOKAL-III,79.703595,18.310928,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502012,Thangallapelli Purushotham  KALVAPALLE,79.662211,18.472095,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502013,Gulam Naseeruddin  CHALLAGARIGE,79.723934,18.311756,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502014,Dudapaka Sambaiah  CHALLAGARIGE,79.725273,18.314535,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502015,Ravula Bhagyalaxmi  MUCHINIPALLE,79.725110,18.317030,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502016,DHUDAM RAVINDER  GOPALPUR,79.754474,18.345716,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502017,G RAJAIAH  VODTHALA,79.760474,18.373847,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502018,YAMSANI SRINIVAS  VODTHALA,79.762185,18.371723,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502019,PULI ALIVELU  Not Available,79.781955,18.366822,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502020,2142038  Not Available,79.741144,18.363960,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502021,DASARI RAJASWAMY  JADALAPET,79.737633,18.369744,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502022,PENDALA SWARUPA  NAIN PAKA,79.745740,18.397394,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502023,Dasarapu Rajaiah  CHAINPAKA,79.726152,18.432753,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502024,GOSKULA LAKSHMAIAH  VENCHARAMI,79.709723,18.464031,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502025,Godishala Rajitha  CHALLAGARIGE,79.723423,18.310412,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502026,Sheelapaka Rajendar  CHITYAL,79.670875,18.330563,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922002,Chityal,2502027,KANCHERLA SHYAMALA  NAIN PAKA,79.739803,18.393493,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504001,D.LINGA RAO  GHANPUR-1,79.870077,18.312681,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504002,PACS  GHANPUR-2,79.873736,18.314778,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504003,E VENKATESHWARLU  GHANPUR-3,79.869924,18.311710,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504004,D JANARDANSWAMY  MYLARAM,79.824214,18.302580,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504005,M RAJAMOULI  GANDHINAGAR,79.830116,18.321542,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504006,G TULASI  KARKAPALLE,79.825494,18.336237,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504007,PACS  CHELPUR,79.843596,18.368056,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504008,SD SAJID  CHELPUR,79.848630,18.368265,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504009,L NARSINGARAO  CHELPUR,79.836675,18.374767,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504010,M RASNA  GOLLAPALLE,79.869644,18.370853,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504011,N YELLASWAMY  DHARMARAOPER,79.885975,18.353929,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504012,PEDDI POSHAIAH  NAGARAMPALLE,79.898628,18.327972,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504013,J SUNITHA  VENKATESHWARPALLI,79.903242,18.371554,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504014,G DURGAIAH  KONDAPUR,79.921608,18.324495,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504015,D RAJESHWARI  KONDAPUR,79.922214,18.320527,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504016,V RAVIKUMAR  BUDHARAM,79.865827,18.283989,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504017,J RAVINDAR  BUDHARAM,79.867290,18.283245,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504018,DUDAPAKA KAVITHA  GHANPUR,79.874852,18.311095,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922004,Ghanapur,2504019,L THIRUPATHI  BASWARAJPALLE,79.878805,18.358738,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507001,GCC  G.C.C.Govt Building Kataram,79.936374,18.627200,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507002,"P.Ramchender  H.No.7-41,Garepalli",79.948950,18.626701,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507003,"Nagarapu Rajesh  H.No.2-15,Chidinapalli",79.964649,18.632001,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507004,"Bampelly Sujatha  H.No.1-156,Chinthakani",79.978309,18.597058,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507005,"Mohemed Bharipasha  H.No.3-1/1,Bayyaram",79.949344,18.576921,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507006,"Azmira Raju Naik  H.No.3-13,Sundarajpet",79.935735,18.588133,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507007,"Allam Sammaiah  H.No.1-99,Dhanwada",79.899641,18.620931,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507008,"Nandi Shankar  H.No.1-107,Regulagudem",79.876201,18.622649,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507009,"Cheerla Malleshwari  H.No.4-151/A,Gangaram-I",79.844296,18.644204,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507010,"M RAJESHWARI  H.No.1-88,Vilasagar",79.846160,18.672942,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507011,"Katuku Swarooparani  H.No.1-55,Dhamerakunta",79.838055,18.697058,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507012,"Katuku Sathish Kumar  H.No.1-8,Jadaraopet",79.876285,18.690119,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507013,"Gaddam Padma  H.No.1-65,Odipilavancha",79.894112,18.665716,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507014,"Nallamothu Amarnath  H.No.2-10/A,Gummallapalli",79.873511,18.617249,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507015,"Chinthala Pochamallu  H.No.5-52,Devarampalli",79.873580,18.617226,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507016,"Angoth Nehru Nayak  H.No.1-88,Shankarampalli",79.893455,18.610684,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507017,"Thotapalli Thirupathi  H.No.1-32,Gundrathpalli",79.834063,18.731466,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507018,"Polam Surendar  H.No.1-105,Bopparam",79.994139,18.624014,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507019,"Kondagorla Mallaiah  H.No.6-53,Maddulapalli",79.937766,18.612370,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507020,"Silothu Srilatha  H.No.5-65,Gangaram-II",79.848598,18.640227,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507021,"Baribaddhala Vijayalaxmi  H.No.2-58,Nasturpalli",79.956581,18.671796,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507022,"Gunti Suresh  H.No.1-32,Medipalli",79.923155,18.552779,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507023,"Mohammad Kaleem Khan  H.No.4-3/58,Pothulavai",79.965570,18.597344,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507024,"G.SAMMAIAH  H.No.55-27,Veerapur",79.896537,18.679332,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507025,"Pasula Ramchandhar  H.No.10-90,Erraguntapalli",79.946413,18.631601,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507026,"Kodela Shirisha  H.No.6-7,Laxmipur",79.832539,18.690835,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507027,"Kondagorla Gattaiah  H.No.5-01,Kataram-II",79.936984,18.627465,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922007,Kataram,2507028,Udumula Nagireddy  H.No.4-03-Jaggayyapalli,79.994021,18.593012,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508001,GCC  GCC Pankena,80.186805,18.669790,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508002,GCC  GCC Palimela,80.225518,18.659141,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508003,GCC  GCC Mukunoor,79.031920,17.119570,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508004,Raineni Laxmi  SHG Dammur,80.286127,18.698116,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508005,Kalidabegum  Lenkalagadda,80.126797,18.675752,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922008,Palimela,2508006,K.Sharada  Sarvaipeta,80.236083,18.676374,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509001,"GCC  GCC Shop,Main Road, Mahamutharam",80.029227,18.529306,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509002,"2012602  Shoukatsulthana,Korllakunta",80.000041,18.578540,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509003,"Mahammad Phasha  Md.Tasheen,Polaram",79.976445,18.536939,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509004,"2012604  Nazamasulthana,Mulugupally",79.967779,18.564492,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509005,"GCC  GCC Shop, Nimmagudem",80.093315,18.556699,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509006,"GCC  GCC Shop,Jeelapally",80.051561,18.600898,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509007,"GCC  GCC Shop,Borllagudem",80.131582,18.484354,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509008,Maneti Kiran Kumar  Regulagudem,80.129808,18.470623,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509009,kummari rajaiah  Narsingapur,80.104469,18.471053,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509010,"GCC  GCC Shop,Kanukunoor",80.199513,18.548935,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509011,"Jangidi Sammakka  J.Sammakka,Stambampally(PP)",79.988556,18.559717,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509012,"Panthakani Rajitha  Ch.Swarnalatha,NMGpeta",80.079529,18.487721,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509013,"Samsoth Srinivas  S.Srinivas,Gandikamaram",80.046531,18.428723,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509014,"Appani Srinivas  T.Shobanbabu,Yathanaram",80.149146,18.575218,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509015,"Chinthala Mahender  Ch.Mahendar,Yamanpally",80.049416,18.539663,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509016,"Kura Srinivas  K.Srinivas,Dumpillapally",79.963111,18.558420,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509017,"Mokka Laxman  M.Laxmaiah,Singaram",80.157550,18.410638,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509018,"Panthakani Rajitha  P.Rajitha,Madaram",80.006109,18.583065,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509019,"Jarupula Sammaiah  J.Sammaiah,Dobbalabad",80.027327,18.554906,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509020,"Boda Rathan Singh  B.Rathansingh,Pegadapally",80.124502,18.509878,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509021,"Cheedam Sathyam  Ch.Sathyam,Konampeta",80.031332,18.503329,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509022,"Panthakani Rajitha  O.Raju,Kistapur",80.061504,18.481588,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509023,"Jarpula Raju Nayak  Raju Nayak,Stambampally(PK)",80.149722,18.430463,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509024,Boda Rajababu  Regulagudem (New),80.137230,18.455620,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509025,"Madem Laxman  PALAMPALLI, KOTHAMUTHARAM",80.019868,18.532234,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922009,Mutharam Mahadevapur,2509026,Bhukya Rambabu  GAJARAMPALLI,80.116631,18.490611,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511001,GCC  H.No:12-31 Mahadevpur,79.984396,18.728868,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511002,Akula Sridhar  H.No:4-19 Mahadevpu,79.987655,18.727091,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511003,K.Komuramma  Mahadevpur,79.981925,18.732676,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511004,K.Sandya  11 Ward Mahadevpur,79.985799,18.726295,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511005,K.Sridevi  4Th Ward Brahmanpally,79.996470,18.723167,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511006,O.Laxmareddy  2-24 Bommapur,79.993289,18.707899,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511007,Govardhan  5Th Ward Beglur,80.027843,18.708441,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511008,GCC  GCC Suraram,80.035899,18.702145,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511009,Bairavena Padma  H.No:2-54/A Enkapally,80.045550,18.666042,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511010,Komdaiah  Elkeswaram,80.005696,18.700261,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511011,Basani Narayana  H.No:4-31 Ambatpally,80.071063,18.693811,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511012,B.Bapu  Palugula,79.838274,18.844537,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511013,GCC  GCC Kaleswaram,79.906728,18.810823,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511014,J.Shobarani  Annaram,79.840581,18.763042,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511015,Challa Venkata Reddy  Kudurupally,79.962581,18.754305,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511016,V.Venkat Reddy  H.No:1-12 Metpally,79.921644,18.794434,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511017,Azmath  12Th Ward  Mahadevpur,79.979065,18.731990,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511018,Sabiya Begum  Edapally,79.977517,18.732645,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511019,M.Sharadha  1St ward Suraram,80.035737,18.701225,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511020,K.Laxmi  Rapellikota,80.032843,18.672797,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511021,Basani Nilamma  Peddampeta,80.090672,18.676706,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922011,Mahadevpur,2511022,Ch.Ravi  Maddulapally,79.843788,18.816150,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512001,"101  3-30, Tadicherla(V)",79.734190,18.539330,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512002,"Vollala Kavitha  2-16/A, Tadicherla (V)",79.740293,18.544967,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512003,"Tammishetty Venkataramana  12-41, Tadicherla (V)",79.736503,18.549774,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512004,"Chatlapalli Purushotham  3-49, Mallaram (V)",79.776644,18.558318,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512005,K Rajaiah  Peddathundla (V),79.789378,18.526419,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512006,P Narsaiah  Chinnathundla (V),79.785592,18.551505,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512007,Edla Venkateswarlu  Vallemkunta (V),79.832017,18.620004,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512008,Eta Nagamani  Kondampet (V),79.855297,18.627025,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512009,GCC  Rudraram (V),79.897895,18.572464,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512010,Puttapaka Sampath Kumar  Ansanpalli (V),79.810328,18.418955,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512011,"Janagama Rajeshwari  1-30, Yedlapelli (V)",79.856161,18.591380,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
922,Jayashankar Bhupalpalli,922012,Malharrao,2512012,"Dharavath Shankar  2-61, Nacharam (V)",79.782247,18.439797,Active,Normal Shop,2025-07-03 14:43:57.785471+05:30
