DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0002,WARD,Ramagundam,Urban,783,3111,1556,1555,308,153,155,546,253,293,9,5,4,1856,1057,799,1255,499,756,1104,874,230,996,837,159,100,88,12,260,166,94,20,17,3,616,566,50,108,37,71,1,1,0,69,12,57,4,2,2,34,22,12,98,34,64,1,1,0,63,12,51,4,2,2,30,19,11,10,3,7,0,0,0,6,0,6,0,0,0,4,3,1,2007,682,1325
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0003,WARD,Ramagundam,Urban,1657,6792,3378,3414,624,323,301,1146,561,585,42,22,20,4742,2544,2198,2050,834,1216,2290,1744,546,2005,1664,341,9,8,1,71,50,21,28,21,7,1897,1585,312,285,80,205,10,3,7,35,11,24,9,1,8,231,65,166,278,75,203,10,3,7,32,8,24,9,1,8,227,63,164,7,5,2,0,0,0,3,3,0,0,0,0,4,2,2,4502,1634,2868
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0004,WARD,Ramagundam,Urban,3519,13909,7018,6891,1306,660,646,3970,1992,1978,513,261,252,8769,4866,3903,5140,2152,2988,4746,3732,1014,3981,3248,733,15,14,1,529,343,186,22,14,8,3415,2877,538,765,484,281,9,4,5,336,220,116,14,5,9,406,255,151,753,479,274,9,4,5,334,220,114,11,4,7,399,251,148,12,5,7,0,0,0,2,0,2,3,1,2,7,4,3,9163,3286,5877
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0005,WARD,Ramagundam,Urban,2093,8176,4144,4032,745,383,362,1284,637,647,346,176,170,5894,3203,2691,2282,941,1341,2887,2189,698,2512,1961,551,44,34,10,434,218,216,55,28,27,1979,1681,298,375,228,147,7,5,2,50,23,27,17,7,10,301,193,108,302,191,111,7,5,2,38,20,18,12,5,7,245,161,84,73,37,36,0,0,0,12,3,9,5,2,3,56,32,24,5289,1955,3334
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0006,WARD,Ramagundam,Urban,2917,11906,6171,5735,857,485,372,1944,1010,934,184,93,91,8879,4969,3910,3027,1202,1825,3702,3148,554,3550,3069,481,20,16,4,72,53,19,31,18,13,3427,2982,445,152,79,73,5,2,3,26,5,21,8,0,8,113,72,41,138,75,63,4,1,3,21,5,16,6,0,6,107,69,38,14,4,10,1,1,0,5,0,5,2,0,2,6,3,3,8204,3023,5181
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0007,WARD,Ramagundam,Urban,3436,13832,7007,6825,1106,562,544,4119,2045,2074,174,79,95,9095,5070,4025,4737,1937,2800,4351,3473,878,3553,2962,591,54,38,16,570,321,249,39,28,11,2890,2575,315,798,511,287,11,7,4,161,61,100,30,10,20,596,433,163,694,469,225,11,7,4,127,56,71,19,6,13,537,400,137,104,42,62,0,0,0,34,5,29,11,4,7,59,33,26,9481,3534,5947
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0008,WARD,Ramagundam,Urban,3734,14985,7610,7375,1205,642,563,6088,3056,3032,121,65,56,9718,5427,4291,5267,2183,3084,4569,3767,802,3766,3265,501,10,10,0,199,146,53,256,212,44,3301,2897,404,803,502,301,13,7,6,110,19,91,122,81,41,558,395,163,634,383,251,12,7,5,101,16,85,118,79,39,403,281,122,169,119,50,1,0,1,9,3,6,4,2,2,155,114,41,10416,3843,6573
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0009,WARD,Ramagundam,Urban,2818,11093,5816,5277,887,489,398,1790,934,856,181,101,80,6767,3896,2871,4326,1920,2406,3488,2903,585,2862,2584,278,7,6,1,212,169,43,29,25,4,2614,2384,230,626,319,307,11,6,5,62,23,39,130,12,118,423,278,145,543,275,268,10,5,5,52,18,34,124,8,116,357,244,113,83,44,39,1,1,0,10,5,5,6,4,2,66,34,32,7605,2913,4692
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0010,WARD,Ramagundam,Urban,1593,6098,3167,2931,369,183,186,924,478,446,106,61,45,3934,2291,1643,2164,876,1288,1946,1629,317,1759,1510,249,32,31,1,392,213,179,20,17,3,1315,1249,66,187,119,68,5,2,3,65,26,39,10,6,4,107,85,22,125,94,31,5,2,3,27,17,10,4,3,1,89,72,17,62,25,37,0,0,0,38,9,29,6,3,3,18,13,5,4152,1538,2614
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0011,WARD,Ramagundam,Urban,5169,20892,10753,10139,1325,693,632,3094,1601,1493,1049,517,532,15062,8509,6553,5830,2244,3586,6845,5616,1229,5397,4833,564,64,38,26,367,268,99,158,139,19,4808,4388,420,1448,783,665,56,31,25,263,138,125,60,41,19,1069,573,496,1339,709,630,56,31,25,220,113,107,56,37,19,1007,528,479,109,74,35,0,0,0,43,25,18,4,4,0,62,45,17,14047,5137,8910
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0012,WARD,Ramagundam,Urban,756,3232,1441,1791,195,103,92,827,276,551,31,6,25,2200,1004,1196,1032,437,595,1028,771,257,864,703,161,38,36,2,392,309,83,4,3,1,430,355,75,164,68,96,4,0,4,61,19,42,3,1,2,96,48,48,151,65,86,4,0,4,52,17,35,3,1,2,92,47,45,13,3,10,0,0,0,9,2,7,0,0,0,4,1,3,2204,670,1534
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0013,WARD,Ramagundam,Urban,1670,6790,3564,3226,511,276,235,1910,985,925,21,12,9,4727,2722,2005,2063,842,1221,1960,1764,196,1746,1600,146,6,4,2,23,17,6,34,21,13,1683,1558,125,214,164,50,1,1,0,9,2,7,31,23,8,173,138,35,171,131,40,1,1,0,4,1,3,25,19,6,141,110,31,43,33,10,0,0,0,5,1,4,6,4,2,32,28,4,4830,1800,3030
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0014,WARD,Ramagundam,Urban,2657,10573,5416,5157,806,421,385,3249,1678,1571,151,86,65,7022,3989,3033,3551,1427,2124,2934,2467,467,2456,2136,320,5,4,1,24,14,10,74,63,11,2353,2055,298,478,331,147,11,6,5,13,11,2,16,8,8,438,306,132,388,265,123,10,6,4,11,9,2,14,7,7,353,243,110,90,66,24,1,0,1,2,2,0,2,1,1,85,63,22,7639,2949,4690
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0015,WARD,Ramagundam,Urban,2575,10259,5273,4986,768,404,364,2355,1220,1135,32,16,16,7273,4123,3150,2986,1150,1836,3066,2640,426,2695,2399,296,6,5,1,131,118,13,113,100,13,2445,2176,269,371,241,130,1,1,0,43,36,7,79,43,36,248,161,87,348,225,123,1,1,0,40,33,7,74,39,35,233,152,81,23,16,7,0,0,0,3,3,0,5,4,1,15,9,6,7193,2633,4560
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0016,WARD,Ramagundam,Urban,3569,14280,7281,6999,1249,669,580,1756,868,888,55,27,28,10223,5693,4530,4057,1588,2469,4272,3658,614,3855,3352,503,7,6,1,49,35,14,91,58,33,3708,3253,455,417,306,111,7,3,4,47,26,21,11,6,5,352,271,81,321,242,79,7,3,4,31,21,10,7,3,4,276,215,61,96,64,32,0,0,0,16,5,11,4,3,1,76,56,20,10008,3623,6385
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0017,WARD,Ramagundam,Urban,2826,11369,5652,5717,1001,497,504,2250,1134,1116,176,69,107,7224,4035,3189,4145,1617,2528,3935,3037,898,2869,2419,450,18,15,3,87,76,11,202,156,46,2562,2172,390,1066,618,448,13,8,5,31,16,15,184,102,82,838,492,346,893,518,375,8,6,2,27,13,14,178,98,80,680,401,279,173,100,73,5,2,3,4,3,1,6,4,2,158,91,67,7434,2615,4819
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0018,WARD,Ramagundam,Urban,1989,8203,4049,4154,714,388,326,334,173,161,12,5,7,5784,3084,2700,2419,965,1454,2520,2089,431,2067,1773,294,19,15,4,148,118,30,111,82,29,1789,1558,231,453,316,137,7,6,1,50,24,26,16,8,8,380,278,102,429,301,128,7,6,1,46,23,23,12,5,7,364,267,97,24,15,9,0,0,0,4,1,3,4,3,1,16,11,5,5683,1960,3723
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0019,WARD,Ramagundam,Urban,3137,12882,6514,6368,1079,594,485,2109,1042,1067,38,17,21,9601,5189,4412,3281,1325,1956,3950,3333,617,3660,3175,485,14,12,2,21,16,5,39,29,10,3586,3118,468,290,158,132,2,1,1,12,2,10,7,2,5,269,153,116,272,149,123,2,1,1,12,2,10,6,2,4,252,144,108,18,9,9,0,0,0,0,0,0,1,0,1,17,9,8,8932,3181,5751
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0020,WARD,Ramagundam,Urban,2892,12014,6174,5840,969,525,444,4012,2039,1973,120,65,55,8081,4544,3537,3933,1630,2303,3645,3026,619,2979,2604,375,32,22,10,92,73,19,50,31,19,2805,2478,327,666,422,244,5,5,0,26,14,12,63,22,41,572,381,191,525,318,207,5,5,0,21,12,9,53,17,36,446,284,162,141,104,37,0,0,0,5,2,3,10,5,5,126,97,29,8369,3148,5221
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0021,WARD,Ramagundam,Urban,3158,12483,6301,6182,984,525,459,2701,1330,1371,91,48,43,8960,4889,4071,3523,1412,2111,4013,3178,835,3236,2689,547,9,7,2,142,107,35,170,127,43,2915,2448,467,777,489,288,7,4,3,197,117,80,51,34,17,522,334,188,681,437,244,7,4,3,189,112,77,29,18,11,456,303,153,96,52,44,0,0,0,8,5,3,22,16,6,66,31,35,8470,3123,5347
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0022,WARD,Ramagundam,Urban,2316,8709,4408,4301,509,255,254,1459,723,736,116,58,58,7284,3877,3407,1425,531,894,3090,2450,640,2689,2289,400,10,5,5,28,22,6,28,25,3,2623,2237,386,401,161,240,6,2,4,13,0,13,19,15,4,363,144,219,389,150,239,6,2,4,13,0,13,17,13,4,353,135,218,12,11,1,0,0,0,0,0,0,2,2,0,10,9,1,5619,1958,3661
07,91,Peddapalle,Peddapalli,03,Antargoan,571755,0023,WARD,Raidandi,Urban,770,2982,1513,1469,226,118,108,543,277,266,8,5,3,1740,1015,725,1242,498,744,1352,845,507,787,575,212,63,55,8,341,166,175,21,18,3,362,336,26,565,270,295,2,2,0,103,19,84,54,15,39,406,234,172,420,234,186,2,2,0,90,17,73,39,14,25,289,201,88,145,36,109,0,0,0,13,2,11,15,1,14,117,33,84,1630,668,962
07,91,Peddapalle,Peddapalli,03,Antargoan,571756,0024,WARD,Kundanpalle,Urban,779,3038,1489,1549,291,133,158,709,365,344,61,26,35,1885,1021,864,1153,468,685,1055,828,227,1038,819,219,4,3,1,343,218,125,22,18,4,669,580,89,17,9,8,1,1,0,1,0,1,1,1,0,14,7,7,14,8,6,1,1,0,0,0,0,1,1,0,12,6,6,3,1,2,0,0,0,1,0,1,0,0,0,2,1,1,1983,661,1322
07,91,Peddapalle,Peddapalli,03,Antargoan,571757,0025,WARD,Lingapur,Urban,514,1895,927,968,152,80,72,427,205,222,4,3,1,1118,618,500,777,309,468,788,517,271,349,293,56,20,10,10,49,34,15,1,1,0,279,248,31,439,224,215,1,1,0,254,72,182,2,2,0,182,149,33,344,200,144,0,0,0,193,67,126,1,1,0,150,132,18,95,24,71,1,1,0,61,5,56,1,1,0,32,17,15,1107,410,697
07,92,Manthani,Peddapalli,06,Kamanpur,571781,0026,WARD,Penchikalpet,Urban,509,1904,974,930,165,90,75,647,314,333,12,5,7,1112,640,472,792,334,458,912,543,369,734,483,251,133,93,40,337,188,149,10,8,2,254,194,60,178,60,118,0,0,0,120,39,81,19,2,17,39,19,20,175,60,115,0,0,0,119,39,80,17,2,15,39,19,20,3,0,3,0,0,0,1,0,1,2,0,2,0,0,0,992,431,561
07,92,Manthani,Peddapalli,05,Ramagiri,571782,0027,WARD,Sundilla,Urban,921,3516,1779,1737,331,171,160,1046,530,516,3,3,0,1905,1089,816,1611,690,921,1845,1041,804,712,610,102,118,112,6,222,164,58,24,18,6,348,316,32,1133,431,702,13,9,4,894,310,584,34,14,20,192,98,94,1032,401,631,12,9,3,829,295,534,30,11,19,161,86,75,101,30,71,1,0,1,65,15,50,4,3,1,31,12,19,1671,738,933
