DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573493,0000,VILLAGE,Taddanpalle,Rural,156,691,354,337,93,48,45,115,53,62,0,0,0,382,241,141,309,113,196,386,192,194,21,10,11,0,0,0,19,8,11,0,0,0,2,2,0,365,182,183,0,0,0,360,180,180,0,0,0,5,2,3,115,54,61,0,0,0,115,54,61,0,0,0,0,0,0,250,128,122,0,0,0,245,126,119,0,0,0,5,2,3,305,162,143
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573494,0000,VILLAGE,Gangojipet,Rural,218,902,443,459,134,65,69,277,139,138,0,0,0,463,259,204,439,184,255,455,255,200,437,247,190,18,13,5,335,173,162,0,0,0,84,61,23,18,8,10,3,2,1,12,5,7,0,0,0,3,1,2,18,8,10,3,2,1,12,5,7,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,188,259
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573495,0000,VILLAGE,Chakriyal,Rural,400,1814,923,891,205,111,94,556,296,260,0,0,0,952,564,388,862,359,503,923,532,391,713,441,272,157,141,16,399,172,227,8,7,1,149,121,28,210,91,119,6,4,2,188,79,109,2,1,1,14,7,7,210,91,119,6,4,2,188,79,109,2,1,1,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,391,500
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573496,0000,VILLAGE,Sivampet,Rural,781,3300,1659,1641,436,217,219,606,312,294,20,9,11,1525,911,614,1775,748,1027,1473,933,540,1158,753,405,118,90,28,502,213,289,45,31,14,493,419,74,315,180,135,18,8,10,110,39,71,29,22,7,158,111,47,291,167,124,17,8,9,102,36,66,25,19,6,147,104,43,24,13,11,1,0,1,8,3,5,4,3,1,11,7,4,1827,726,1101
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573497,0000,VILLAGE,Vendikole,Rural,295,1296,672,624,115,62,53,334,181,153,0,0,0,717,438,279,579,234,345,586,369,217,578,367,211,115,110,5,317,125,192,0,0,0,146,132,14,8,2,6,1,1,0,7,1,6,0,0,0,0,0,0,7,2,5,1,1,0,6,1,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,710,303,407
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573498,0000,VILLAGE,Talelma,Rural,512,2459,1210,1249,258,125,133,315,153,162,0,0,0,1218,719,499,1241,491,750,1313,729,584,1077,618,459,288,202,86,629,285,344,10,4,6,150,127,23,236,111,125,15,8,7,106,41,65,48,17,31,67,45,22,108,60,48,11,5,6,28,13,15,26,11,15,43,31,12,128,51,77,4,3,1,78,28,50,22,6,16,24,14,10,1146,481,665
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573499,0000,VILLAGE,Serimallaredipalle,Rural,112,522,257,265,57,27,30,53,26,27,0,0,0,250,155,95,272,102,170,266,148,118,252,140,112,43,40,3,153,50,103,1,1,0,55,49,6,14,8,6,0,0,0,8,3,5,0,0,0,6,5,1,13,7,6,0,0,0,7,2,5,0,0,0,6,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,256,109,147
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573500,0000,VILLAGE,Kansanpalle,Rural,392,1905,940,965,228,105,123,318,150,168,0,0,0,821,506,315,1084,434,650,950,535,415,802,516,286,208,184,24,418,187,231,12,7,5,164,138,26,148,19,129,6,2,4,133,13,120,1,0,1,8,4,4,146,18,128,6,2,4,132,13,119,1,0,1,7,3,4,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,955,405,550
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573501,0000,VILLAGE,Ramsanpalle,Rural,447,1980,990,990,242,127,115,572,281,291,100,59,41,943,574,369,1037,416,621,1006,541,465,933,519,414,224,188,36,593,235,358,13,12,1,103,84,19,73,22,51,4,0,4,66,21,45,1,1,0,2,0,2,73,22,51,4,0,4,66,21,45,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,449,525
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573502,0000,VILLAGE,Kichanapalle,Rural,203,743,352,391,102,54,48,54,26,28,0,0,0,341,189,152,402,163,239,432,202,230,428,199,229,20,14,6,397,176,221,0,0,0,11,9,2,4,3,1,1,1,0,2,1,1,0,0,0,1,1,0,4,3,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,150,161
