DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572697,0000,VILLAGE,Thimmapur,Rural,519,1975,962,1013,149,74,75,694,340,354,21,7,14,1222,685,537,753,277,476,989,527,462,782,445,337,493,295,198,141,44,97,29,18,11,119,88,31,207,82,125,17,8,9,145,53,92,8,4,4,37,17,20,190,77,113,15,7,8,133,50,83,5,3,2,37,17,20,17,5,12,2,1,1,12,3,9,3,1,2,0,0,0,986,435,551
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572698,0000,VILLAGE,Keshwapur,Rural,944,3680,1832,1848,343,183,160,1313,654,659,1,1,0,1948,1100,848,1732,732,1000,1968,1036,932,1857,1002,855,482,294,188,1229,593,636,5,4,1,141,111,30,111,34,77,19,3,16,54,17,37,0,0,0,38,14,24,65,21,44,12,2,10,45,15,30,0,0,0,8,4,4,46,13,33,7,1,6,9,2,7,0,0,0,30,10,20,1712,796,916
12,91,Hanumakonda,Hanumakonda,02,Velair,577711,0000,VILLAGE,Velair,Rural,2285,9662,5017,4645,882,470,412,1832,939,893,2302,1196,1106,5552,3318,2234,4110,1699,2411,4851,2650,2201,3979,2275,1704,1342,898,444,1837,742,1095,96,61,35,704,574,130,872,375,497,108,82,26,655,234,421,6,3,3,103,56,47,643,281,362,88,73,15,457,156,301,6,3,3,92,49,43,229,94,135,20,9,11,198,78,120,0,0,0,11,7,4,4811,2367,2444
12,91,Hanumakonda,Hanumakonda,02,Velair,577712,0000,VILLAGE,Peechara,Rural,1288,5306,2671,2635,494,272,222,588,287,301,214,112,102,2804,1612,1192,2502,1059,1443,3332,1709,1623,2717,1502,1215,1405,930,475,999,341,658,70,43,27,243,188,55,615,207,408,49,22,27,495,140,355,4,2,2,67,43,24,559,184,375,19,9,10,482,136,346,1,0,1,57,39,18,56,23,33,30,13,17,13,4,9,3,2,1,10,4,6,1974,962,1012
12,91,Hanumakonda,Hanumakonda,02,Velair,577713,0000,VILLAGE,Gundlasagar,Rural,310,1216,586,630,112,56,56,283,138,145,60,29,31,726,410,316,490,176,314,515,329,186,327,261,66,75,65,10,173,137,36,11,7,4,68,52,16,188,68,120,1,1,0,169,55,114,3,1,2,15,11,4,175,63,112,1,1,0,162,53,109,1,1,0,11,8,3,13,5,8,0,0,0,7,2,5,2,0,2,4,3,1,701,257,444
12,91,Hanumakonda,Hanumakonda,02,Velair,577714,0000,VILLAGE,Sodeshapalle,Rural,350,1347,682,665,114,57,57,426,205,221,42,23,19,764,456,308,583,226,357,709,380,329,349,243,106,136,130,6,164,69,95,5,5,0,44,39,5,360,137,223,9,4,5,320,109,211,1,1,0,30,23,7,358,137,221,9,4,5,318,109,209,1,1,0,30,23,7,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,638,302,336
12,91,Hanumakonda,Hanumakonda,02,Velair,577715,0000,VILLAGE,Mallikudurla,Rural,621,2442,1200,1242,201,100,101,392,188,204,13,5,8,1437,800,637,1005,400,605,1296,692,604,864,533,331,273,200,73,401,158,243,18,18,0,172,157,15,432,159,273,7,1,6,371,128,243,21,12,9,33,18,15,420,155,265,7,1,6,361,124,237,20,12,8,32,18,14,12,4,8,0,0,0,10,4,6,1,0,1,1,0,1,1146,508,638
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577716,0000,VILLAGE,Narayanagiri,Rural,1185,4494,2196,2298,448,220,228,404,202,202,176,80,96,2359,1346,1013,2135,850,1285,2390,1293,1097,2159,1227,932,530,406,124,1226,494,732,25,13,12,378,314,64,231,66,165,1,0,1,152,19,133,2,2,0,76,45,31,182,43,139,1,0,1,124,10,114,1,1,0,56,32,24,49,23,26,0,0,0,28,9,19,1,1,0,20,13,7,2104,903,1201
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577717,0000,VILLAGE,Mupparam,Rural,804,3223,1584,1639,296,141,155,602,302,300,28,14,14,1820,1062,758,1403,522,881,1571,849,722,1297,804,493,237,203,34,645,257,388,5,5,0,410,339,71,274,45,229,3,1,2,238,25,213,2,0,2,31,19,12,247,37,210,3,1,2,216,20,196,2,0,2,26,16,10,27,8,19,0,0,0,22,5,17,0,0,0,5,3,2,1652,735,917
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577718,0000,VILLAGE,Devunoor,Rural,684,2563,1280,1283,230,113,117,444,232,212,4,1,3,1529,894,635,1034,386,648,1468,745,723,1323,690,633,390,259,131,722,255,467,16,11,5,195,165,30,145,55,90,11,3,8,86,23,63,4,0,4,44,29,15,99,33,66,10,3,7,49,6,43,3,0,3,37,24,13,46,22,24,1,0,1,37,17,20,1,0,1,7,5,2,1095,535,560
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577719,0000,VILLAGE,Somadevarapalle,Rural,415,1468,738,730,133,66,67,187,86,101,0,0,0,767,441,326,701,297,404,786,396,390,323,195,128,62,50,12,221,111,110,1,0,1,39,34,5,463,201,262,2,1,1,426,178,248,7,7,0,28,15,13,462,201,261,2,1,1,426,178,248,7,7,0,27,15,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,682,342,340
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577720,0000,VILLAGE,Dharmasagar,Rural,2237,9350,4667,4683,813,438,375,3052,1611,1441,106,45,61,5937,3303,2634,3413,1364,2049,4330,2488,1842,3769,2256,1513,756,481,275,1583,723,860,68,45,23,1362,1007,355,561,232,329,60,34,26,320,120,200,16,4,12,165,74,91,517,212,305,57,33,24,300,113,187,14,4,10,146,62,84,44,20,24,3,1,2,20,7,13,2,0,2,19,12,7,5020,2179,2841
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577721,0000,VILLAGE,Yelkurthi,Rural,1218,4779,2406,2373,465,247,218,1325,649,676,16,9,7,2775,1595,1180,2004,811,1193,2758,1434,1324,2244,1206,1038,570,404,166,1270,509,761,5,4,1,399,289,110,514,228,286,28,18,10,423,176,247,3,2,1,60,32,28,369,166,203,24,14,10,285,121,164,3,2,1,57,29,28,145,62,83,4,4,0,138,55,83,0,0,0,3,3,0,2021,972,1049
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577722,0000,VILLAGE,Janakipuram,Rural,364,1460,756,704,161,87,74,478,252,226,23,12,11,743,446,297,717,310,407,875,468,407,642,380,262,129,92,37,445,236,209,4,3,1,64,49,15,233,88,145,10,5,5,190,71,119,20,5,15,13,7,6,158,50,108,5,1,4,132,42,90,9,1,8,12,6,6,75,38,37,5,4,1,58,29,29,11,4,7,1,1,0,585,288,297
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577723,0000,VILLAGE,Kyathampalle,Rural,411,1548,769,779,165,84,81,337,156,181,9,4,5,888,507,381,660,262,398,989,507,482,703,396,307,257,147,110,315,142,173,18,16,2,113,91,22,286,111,175,60,26,34,200,64,136,9,7,2,17,14,3,190,66,124,34,13,21,142,41,101,4,4,0,10,8,2,96,45,51,26,13,13,58,23,35,5,3,2,7,6,1,559,262,297
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577724,0000,VILLAGE,Thatikayala,Rural,857,3486,1765,1721,395,211,184,814,406,408,124,69,55,1816,1076,740,1670,689,981,1839,1016,823,1804,987,817,583,378,205,1064,478,586,4,2,2,153,129,24,35,29,6,10,9,1,10,8,2,0,0,0,15,12,3,35,29,6,10,9,1,10,8,2,0,0,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,749,898
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577725,0000,VILLAGE,Peddapendyala,Rural,1603,7152,3258,3894,558,288,270,2701,1202,1499,93,35,58,4563,2227,2336,2589,1031,1558,3325,1731,1594,3061,1613,1448,526,313,213,1876,856,1020,111,74,37,548,370,178,264,118,146,10,4,6,147,48,99,19,9,10,88,57,31,224,97,127,9,4,5,126,38,88,19,9,10,70,46,24,40,21,19,1,0,1,21,10,11,0,0,0,18,11,7,3827,1527,2300
12,91,Hanumakonda,Hanumakonda,07,Khazipet,577726,0000,VILLAGE,Rampur,Rural,1265,5277,2597,2680,548,276,272,1685,819,866,105,59,46,3031,1673,1358,2246,924,1322,2586,1429,1157,2293,1378,915,431,274,157,826,358,468,230,122,108,806,624,182,293,51,242,7,1,6,167,12,155,13,0,13,106,38,68,276,47,229,7,1,6,157,11,146,13,0,13,99,35,64,17,4,13,0,0,0,10,1,9,0,0,0,7,3,4,2691,1168,1523
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577727,0000,VILLAGE,Dharmapur,Rural,613,2418,1232,1186,230,127,103,717,367,350,11,5,6,1548,881,667,870,351,519,1329,682,647,698,484,214,456,332,124,121,49,72,14,13,1,107,90,17,631,198,433,11,5,6,541,146,395,11,6,5,68,41,27,597,179,418,11,5,6,521,138,383,9,5,4,56,31,25,34,19,15,0,0,0,20,8,12,2,1,1,12,10,2,1089,550,539
12,91,Hanumakonda,Hanumakonda,06,Dharmasagar,577728,0000,VILLAGE,Malakapalle,Rural,941,3449,1724,1725,351,193,158,835,412,423,19,10,9,2013,1146,867,1436,578,858,1983,1024,959,1616,938,678,589,360,229,758,362,396,3,3,0,266,213,53,367,86,281,45,13,32,276,52,224,1,0,1,45,21,24,304,67,237,28,9,19,231,38,193,1,0,1,44,20,24,63,19,44,17,4,13,45,14,31,0,0,0,1,1,0,1466,700,766
12,91,Hanumakonda,Hanumakonda,05,Hasanparthy,577730,0000,VILLAGE,Ananthasagar,Rural,513,1974,1009,965,178,95,83,635,338,297,11,5,6,1125,646,479,849,363,486,1072,618,454,1058,613,445,373,228,145,508,230,278,5,5,0,172,150,22,14,5,9,5,2,3,7,3,4,0,0,0,2,0,2,11,5,6,3,2,1,7,3,4,0,0,0,1,0,1,3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,902,391,511
12,91,Hanumakonda,Hanumakonda,05,Hasanparthy,577731,0000,VILLAGE,Madipalle,Rural,616,2319,1166,1153,179,96,83,482,258,224,17,11,6,1290,770,520,1029,396,633,1317,706,611,1261,699,562,120,83,37,747,309,438,6,2,4,388,305,83,56,7,49,0,0,0,49,4,45,0,0,0,7,3,4,56,7,49,0,0,0,49,4,45,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,460,542
