DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
31,91,Khammam,Khammam,06,Kusumanchi,579646,0000,VILLAGE,Gattu Singaram,Rural,782,2901,1460,1441,353,178,175,450,229,221,890,475,415,1478,862,616,1423,598,825,1657,825,832,1376,697,679,318,212,106,877,351,526,10,5,5,171,129,42,281,128,153,5,1,4,267,121,146,4,3,1,5,3,2,274,125,149,4,1,3,266,120,146,2,2,0,2,2,0,7,3,4,1,0,1,1,1,0,2,1,1,3,1,2,1244,635,609
31,91,Khammam,Khammam,06,Kusumanchi,579647,0000,VILLAGE,Nelapatla,Rural,1611,5879,2971,2908,682,375,307,1156,582,574,3418,1733,1685,2814,1677,1137,3065,1294,1771,3345,1637,1708,3319,1625,1694,1052,601,451,2023,874,1149,13,11,2,231,139,92,26,12,14,0,0,0,17,6,11,0,0,0,9,6,3,24,11,13,0,0,0,15,5,10,0,0,0,9,6,3,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2534,1334,1200
31,91,Khammam,Khammam,06,Kusumanchi,579648,0000,VILLAGE,Munigepalli,Rural,261,918,464,454,81,47,34,249,124,125,43,21,22,501,280,221,417,184,233,530,297,233,283,179,104,108,102,6,134,41,93,1,1,0,40,35,5,247,118,129,1,0,1,243,115,128,0,0,0,3,3,0,247,118,129,1,0,1,243,115,128,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,167,221
31,91,Khammam,Khammam,04,Khammam_Rural,579649,0000,VILLAGE,Kachirajugudem,Rural,571,2164,1109,1055,247,125,122,257,144,113,464,233,231,1160,691,469,1004,418,586,1233,646,587,1168,616,552,202,157,45,778,301,477,5,3,2,183,155,28,65,30,35,0,0,0,8,1,7,0,0,0,57,29,28,8,2,6,0,0,0,5,1,4,0,0,0,3,1,2,57,28,29,0,0,0,3,0,3,0,0,0,54,28,26,931,463,468
31,91,Khammam,Khammam,04,Khammam_Rural,579650,0000,VILLAGE,Gudurupadu,Rural,371,1448,717,731,125,62,63,175,91,84,0,0,0,738,423,315,710,294,416,766,453,313,764,451,313,198,162,36,472,202,270,5,4,1,89,83,6,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,264,418
31,91,Khammam,Khammam,04,Khammam_Rural,579651,0000,VILLAGE,Tenagampadu,Rural,592,2249,1126,1123,268,130,138,206,110,96,963,490,473,971,579,392,1278,547,731,1285,639,646,1273,634,639,553,276,277,629,284,345,1,1,0,90,73,17,12,5,7,3,1,2,8,3,5,0,0,0,1,1,0,12,5,7,3,1,2,8,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,487,477
31,91,Khammam,Khammam,04,Khammam_Rural,579652,0000,VILLAGE,Thirthala,Rural,1788,6084,3085,2999,668,356,312,627,328,299,1269,644,625,2924,1696,1228,3160,1389,1771,3711,1914,1797,3410,1812,1598,762,497,265,2057,837,1220,18,10,8,573,468,105,301,102,199,81,9,72,157,46,111,1,1,0,62,46,16,261,85,176,74,5,69,138,43,95,1,1,0,48,36,12,40,17,23,7,4,3,19,3,16,0,0,0,14,10,4,2373,1171,1202
31,91,Khammam,Khammam,03,Raghunadhapalem,579653,0000,VILLAGE,Daredu,Rural,627,2295,1150,1145,283,155,128,183,88,95,1349,679,670,983,597,386,1312,553,759,1327,666,661,1312,663,649,356,243,113,779,263,516,7,4,3,170,153,17,15,3,12,2,0,2,12,3,9,0,0,0,1,0,1,6,1,5,1,0,1,4,1,3,0,0,0,1,0,1,9,2,7,1,0,1,8,2,6,0,0,0,0,0,0,968,484,484
31,91,Khammam,Khammam,03,Raghunadhapalem,579654,0000,VILLAGE,Kamanchikal,Rural,836,2817,1454,1363,286,155,131,577,307,270,59,26,33,1677,953,724,1140,501,639,1570,891,679,1372,803,569,164,137,27,731,274,457,12,9,3,465,383,82,198,88,110,20,3,17,57,8,49,0,0,0,121,77,44,122,52,70,17,3,14,52,8,44,0,0,0,53,41,12,76,36,40,3,0,3,5,0,5,0,0,0,68,36,32,1247,563,684
31,91,Khammam,Khammam,10,Khammam_Urban,579655,0000,VILLAGE,Mallemadugu,Rural,2166,7851,3922,3929,918,470,448,1383,679,704,1187,588,599,4268,2426,1842,3583,1496,2087,3989,2319,1670,3734,2250,1484,369,245,124,1604,588,1016,39,19,20,1722,1398,324,255,69,186,9,2,7,175,27,148,2,1,1,69,39,30,221,51,170,8,1,7,158,22,136,1,1,0,54,27,27,34,18,16,1,1,0,17,5,12,1,0,1,15,12,3,3862,1603,2259
